评论ID,评论时间,点赞数,UID,昵称,性别,用户等级,评论内容
1.31871E+11,20220930,0,344554107,小弟LAN,男,6,回复 @Bili_259954236 :而且东北都是平原，机械化部队的机动优势是显而易见的，可以短时间内占领主要城市和交通要道，这种情况下只围不打，都可以把部队饿死，更何况全是老弱病残在防守，这就是为什么占领区面积不大战争时间也很短却能带来大量伤亡的原因
1.27511E+11,20220826,243,599353455,丁真芳子,保密,4,古今多少事，都付笑谈中
1.27511E+11,20220826,8,452311458,无蕾塞亦无喜悲,保密,5,关注小约翰的重要性就体现出来了[脱单doge]
1.27511E+11,20220826,3,415774589,太阳系的引力波,男,3,回复 @无蕾塞亦无喜悲 : 通辽天下[doge]
1.27511E+11,20220826,27,619255708,宇陌Kraiech,保密,4,回复 @无蕾塞亦无喜悲 :可汗视频刀子也不少啊，或者说历史的刀子是幽默风趣的语言掩盖不了的[拥抱][大哭]
1.27513E+11,20220826,8,60386432,黑桃A的旋律,男,6,你为什么和我头像一样[吃瓜]
1.27513E+11,20220826,2,401627682,深蓝螃蟹,保密,5,《坦克世界，现在来战》
1.27515E+11,20220826,1,88936991,自闭思过,男,5,回复 @黑桃A的旋律 :你的好高清啊!
1.27516E+11,20220826,2,34550589,arting123,男,6,确实
1.27522E+11,20220826,1,477139601,虚無空界,保密,5,明朝第一才子十个字就给你概括完了[脱单doge]
1.27529E+11,20220826,2,324156185,小埋小号,保密,6,回复 @自闭思过 :快偷走[大笑]
1.27511E+11,20220826,243,599353455,丁真芳子,保密,4,古今多少事，都付笑谈中
1.27511E+11,20220826,8,452311458,无蕾塞亦无喜悲,保密,5,关注小约翰的重要性就体现出来了[脱单doge]
1.27511E+11,20220826,3,415774589,太阳系的引力波,男,3,回复 @无蕾塞亦无喜悲 : 通辽天下[doge]
1.27511E+11,20220826,27,619255708,宇陌Kraiech,保密,4,回复 @无蕾塞亦无喜悲 :可汗视频刀子也不少啊，或者说历史的刀子是幽默风趣的语言掩盖不了的[拥抱][大哭]
1.27513E+11,20220826,8,60386432,黑桃A的旋律,男,6,你为什么和我头像一样[吃瓜]
1.27513E+11,20220826,2,401627682,深蓝螃蟹,保密,5,《坦克世界，现在来战》
1.27515E+11,20220826,1,88936991,自闭思过,男,5,回复 @黑桃A的旋律 :你的好高清啊!
1.27516E+11,20220826,2,34550589,arting123,男,6,确实
1.27522E+11,20220826,1,477139601,虚無空界,保密,5,明朝第一才子十个字就给你概括完了[脱单doge]
1.27529E+11,20220826,2,324156185,小埋小号,保密,6,回复 @自闭思过 :快偷走[大笑]
1.27531E+11,20220826,3,3323970,满眼蓬蒿共一丘,男,6,俱往矣！数风流人物，还看今朝。
1.27534E+11,20220826,0,510294047,丰收之哥,保密,2,对啊
1.27535E+11,20220826,54,446208828,只愿理性,男,4,所以历史能留给人无穷的回味，这也是其魅力之一
1.27536E+11,20220826,0,383072,明日香vs绫波丽,男,5,你为什么和我头像一样
1.27552E+11,20220826,4,473785843,星环2号,保密,5,对人类再沉重的事，对于地球而言都无足轻重，终将被时间湮灭。甚至地球太阳系的毁灭对于宇宙也只是小小的烟花。对于经历者是迈不过的巨浪，对于事外之人就只是故事了
1.27566E+11,20220827,3,317165861,想个名字太难了哎呀,男,5,确实，战争是多么壮丽而又可怕。战争开始时海因里希需要完成一个不可能完成的任务，去拯救一个国家，而苏军的将军元帅则要向德军复仇。战争给所有人都造成了不可磨灭的灾难，没有参与战争的人无法感知那些元帅将军们的每一个抉择所带来的巨大的痛苦，而我们这些普通人也只能在巨大缥缈的战争中灰飞烟灭了吧。
1.27576E+11,20220827,0,38543480,幽景之岚,男,5,推荐书目：西线无战事
1.27591E+11,20220827,1,131405687,从不做大死阴影,保密,5,回复 @鞋之谦 : 书籍得静下心来，而我上班摸鱼，看那玩意太嚣张了
1.27595E+11,20220827,1,28815131,今天吃红烧鱼,男,6,回复 @鞋之谦 : 都是摸鱼吃快餐的，有时间都挣钱卷去了，哪有时间看书[脱单doge]
1.27601E+11,20220827,0,27155676,杨梦红,保密,6,凌波丽赛高
1.27607E+11,20220827,2,317165861,想个名字太难了哎呀,男,5,确实，战争是多么壮丽而又可怕。战争开始时海因里希需要完成一个不可能完成的任务，去拯救一个国家，而苏军的将军元帅则要向德军复仇。战争给所有人都造成了不可磨灭的灾难，没有参与战争的人无法感知那些元帅将军们的每一个抉择所带来的巨大的痛苦，而我们这些普通人也只能在巨大缥缈的战争中灰飞烟灭了吧。
1.27607E+11,20220827,3,317165861,想个名字太难了哎呀,男,5,战争是多么壮丽而又可怕。战争开始时海因里希需要完成一个不可能完成的任务，去拯救一个国家，而苏军的将军元帅则要向德军复仇。战争给所有人都造成了不可磨灭的灾难，没有参与战争的人无法感知那些元帅将军们的每一个抉择所带来的巨大的痛苦，而我们这些普通人也只能在巨大缥缈的战争中灰飞烟灭了吧。
1.27615E+11,20220827,12,306228085,清风留步,保密,5,这期视频做的太好了
1.28606E+11,20220903,2,419454307,拾柒Sep,男,5,历史方面，调研算顶流了。每月一更百万粉丝。主要调研讲的风格讲的比较厚重。可汗风格幽默一点。
1.28996E+11,20220906,13,5221841,菊花宝剑,男,6,回复 @丁真芳子 :我是笑不出来的[热]，眼泪在肚子里打转儿
1.30296E+11,20220916,0,690790904,思善营,保密,4,回复 @只愿理性 :历史给的，很多教训。
1.31546E+11,20220927,0,1682229573,千叶__影儿,保密,2,回复 @菊花宝剑 : 为什么要喝眼泪？
1.27599E+11,20220827,210,269477278,路易斯摩登,男,5,索司机稳定发挥罪该万死
1.27607E+11,20220827,88,317165861,想个名字太难了哎呀,男,5,确实，战争是多么壮丽而又可怕。战争开始时海因里希需要完成一个不可能完成的任务，去拯救一个国家，而苏军的将军元帅则要向德军复仇。战争给所有人都造成了不可磨灭的灾难，没有参与战争的人无法感知那些元帅将军们的每一个抉择所带来的巨大的痛苦，而我们这些普通人也只能在巨大缥缈的战争中灰飞烟灭了吧。
1.27607E+11,20220827,289,317165861,想个名字太难了哎呀,男,5,战争是多么壮丽而又可怕。战争开始时海因里希需要完成一个不可能完成的任务，去拯救一个国家，而苏军的将军元帅则要向德军复仇。战争给所有人都造成了不可磨灭的灾难，没有参与战争的人无法感知那些元帅将军们的每一个抉择所带来的巨大的痛苦，而我们这些普通人也只能在巨大缥缈的战争中灰飞烟灭了吧。
1.27607E+11,20220827,63,309907492,五方神佛保佑,保密,5,什么日耳曼超人
1.27611E+11,20220827,117,517699890,群8341时不时拿下某王,保密,5,叶廖缅科和索克洛夫斯基卧龙凤雏，后来还得是别人救场
1.27633E+11,20220827,7,456291279,klcsne,保密,5,回复 @klcsne :兵源素质后期感觉反过来的
1.27634E+11,20220827,73,456291279,klcsne,保密,5,你不会以为就开始那点人吧。。[笑哭]这个都有解密了的。。德国后备基本填这里了[笑哭]导致其他线没后备人员了
1.27642E+11,20220827,70,102748775,hai棠棠,保密,5,请问海因里希最后下场如何呀？有活下来吗？
1.27644E+11,20220827,1155,554738,七亏王,保密,6,回复 @hai棠棠 :柏林陷落以后海因里希带着十余万德国老百姓跑到了英军占领区，向英军投降，后来在英国坐了两年牢，释放回西德以后老死善终
1.27644E+11,20220827,151,2966461,勿语沙,保密,6,索科洛夫当参谋还行，直接指挥简直是送人头大师，同期罗斯基表现直接爆杀他
1.27599E+11,20220827,210,269477278,路易斯摩登,男,5,索司机稳定发挥罪该万死
1.27607E+11,20220827,88,317165861,想个名字太难了哎呀,男,5,确实，战争是多么壮丽而又可怕。战争开始时海因里希需要完成一个不可能完成的任务，去拯救一个国家，而苏军的将军元帅则要向德军复仇。战争给所有人都造成了不可磨灭的灾难，没有参与战争的人无法感知那些元帅将军们的每一个抉择所带来的巨大的痛苦，而我们这些普通人也只能在巨大缥缈的战争中灰飞烟灭了吧。
1.27607E+11,20220827,289,317165861,想个名字太难了哎呀,男,5,战争是多么壮丽而又可怕。战争开始时海因里希需要完成一个不可能完成的任务，去拯救一个国家，而苏军的将军元帅则要向德军复仇。战争给所有人都造成了不可磨灭的灾难，没有参与战争的人无法感知那些元帅将军们的每一个抉择所带来的巨大的痛苦，而我们这些普通人也只能在巨大缥缈的战争中灰飞烟灭了吧。
1.27607E+11,20220827,63,309907492,五方神佛保佑,保密,5,什么日耳曼超人
1.27611E+11,20220827,117,517699890,群8341时不时拿下某王,保密,5,叶廖缅科和索克洛夫斯基卧龙凤雏，后来还得是别人救场
1.27633E+11,20220827,7,456291279,klcsne,保密,5,回复 @klcsne :兵源素质后期感觉反过来的
1.27634E+11,20220827,73,456291279,klcsne,保密,5,你不会以为就开始那点人吧。。[笑哭]这个都有解密了的。。德国后备基本填这里了[笑哭]导致其他线没后备人员了
1.27642E+11,20220827,70,102748775,hai棠棠,保密,5,请问海因里希最后下场如何呀？有活下来吗？
1.27644E+11,20220827,1155,554738,七亏王,保密,6,回复 @hai棠棠 :柏林陷落以后海因里希带着十余万德国老百姓跑到了英军占领区，向英军投降，后来在英国坐了两年牢，释放回西德以后老死善终
1.27644E+11,20220827,151,2966461,勿语沙,保密,6,索科洛夫当参谋还行，直接指挥简直是送人头大师，同期罗斯基表现直接爆杀他
1.2765E+11,20220827,30,456291279,klcsne,保密,5,回复 @klcsne :[笑哭]其实他们以为战争就开始那点人么。。都有支援的。。记得莫不攻那里。。后备都比开始的军队多了[笑哭]看起来抗住了。。但是是拿其他地方填的。。导致还是崩了。。其他地方守不住。。你这里也没必要守了。。只能回缩
1.27663E+11,20220827,61,1784078517,盖世太保__,男,2,我记得这样一个事，战后在西伯利亚平原的战俘营里，待了几年的一个德国兵爱上了一个苏军女兵，他甚至都不想回国了，然后还给慈父写了信，希望能留在这里，结果被拒绝了
1.27675E+11,20220827,3,415013550,Migoduan米果端,男,5,论战争的指挥艺术
1.27737E+11,20220828,46,13618926,没有你滴好果汁吃,保密,3,当你能打出一个奇迹战的时候，往往需要对面非常蠢，对面要是不犯错不可能打成这样
1.27764E+11,20220828,2,34757000,但闻雪清鸣,男,6,是罗科索夫斯基吧
1.27804E+11,20220828,73,1185527049,--Altria-,男,4,回复 @但闻雪清鸣 :罗科索夫斯基可打不出来这样子的仗，毕竟可是苏军野战三幻神，跟朱可夫，科涅夫并驾齐驱的人物，苏德战争初期为数不多劣势兵力打出优势的将领，奥尔沙战役就是海因里希和索科洛夫斯基打的，这一战让索司机直接被撸掉了指挥职位
1.2784E+11,20220828,17,510315161,要红薯见置顶动态,男,3,回复 @但闻雪清鸣 :罗司机算是打架最稳的了，没什么特别大的黑点
1.27883E+11,20220829,18,481442436,圣朱尼佩,保密,5,回复 @想个名字太难了哎呀 :法西斯的将领和元帅就应该死绝，在他们决定侵略一个民族的时候就绝不可能与他们感同身受
1.27926E+11,20220829,63,8307800,Welt_Yang,男,6,回复 @hai棠棠 :老死的。。。因为那时候德军在西线基本上处于能拖就拖，不拖就投，毕竟德军和盟军仇恨不大（主要是美），然后对苏军是能抵抗就抵抗，不能也要拖几个走。。。
1.27926E+11,20220829,40,10235172,bili_10235172,保密,6,回复 @七亏王 :只能说确实聪明，还知道要跑去盟军那边再投降
1.27934E+11,20220829,4,351135868,诸夏亲昵不可弃也,男,5,回复 @圣朱尼佩 :芬兰和波罗的三国呢？
1.2797E+11,20220829,23,344174333,28瓦隆师,男,5,回复 @五方神佛保佑 :索科洛夫和叶庙缅科两个卧龙凤雏实在是两个菜逼别的战友们都在乌克兰大杀四方他俩在白罗斯有民众支持的情况下，推进了不到10km，还被反打回去而且苏联红军虽然手上人数庞大，但很多补兵素质实在堪忧训练两周不到的人去上前线，你指望他们能打的多好？
1.28033E+11,20220830,6,523576235,酾酒メ临江,保密,4,回复 @圣朱尼佩 :如果非要这么算 ，那么世界上大多数国家都进行过侵略啊！
1.28036E+11,20220830,4,387514368,御坂32001倒写,男,5,听说洗头老身边是人才多。出谋划策。他自己其实才能比较一般，除了演讲才能外
1.28066E+11,20220830,6,36326915,也许还有Utopia,保密,6,回复 @圣朱尼佩 :说得好，波兰，芬兰，波罗的海三国，匈牙利，捷克斯洛伐克，阿富汗等国给你点了个赞👍🏻
1.28117E+11,20220830,5,8442367,波拿巴的野望,男,6,回复 @七亏王 :还行，向东的话估计也去挖土豆了。
1.28193E+11,20220831,0,457146594,雨诚的泪,保密,4,回复 @酾酒メ临江 : 真算基本上就只有德国进行过而且还是两次
1.28213E+11,20220831,11,74567244,雪中等候,保密,5,回复 @波拿巴的野望 :也不会，保卢斯最后不也就投降后被关了几年就到东德养老了
1.28247E+11,20220831,2,355653480,思懿Gil,保密,5,回复 @雪中等候 :分人，克莱斯特就挂在苏联人牢里了，还是得看自己的价值
1.28312E+11,20220901,1,237302414,晴彤blibli,保密,3,饰品.x..../..&#39;.x.....&#39;.....................................&#39;.................
1.28842E+11,20220905,6,399379721,马良吖,保密,4,回复 @七亏王 :曼施坦因，古德里安，海因里希，保卢斯，都是善终的。
1.29008E+11,20220906,0,389266521,Kar_赤红,男,5,这军事能力确实夸张
1.29051E+11,20220906,1,287384296,屏幕1有根头发,保密,5,回复 @想个名字太难了哎呀 :你没有一颗燃烧的心，不渴望战斗，不想当将军的士兵不是好士兵，平凡的老死有什么意思，有梦想的人生才活的有滋味
